"      4418",716.45
"      4425",585.62
"      4428",340.28
"      4433",841.05
"      4435",510.86
"      4444",510.86
"      4500",841.05
"      4511",510.86
"      4512",510.86
"      4513",510.86
"      4528",510.86
"      4529",510.86
"      4545",335.24
"      4546",377.73
"      4549",335.24
"      4551",510.86
"      4556",454.79
"      4564",340.28
"      4581",685.3
"      4582",492.17
"      4598",339.0
"      4599",492.17
"      4605",492.17
"      4607",809.9
"      4624",492.17
"      4701",685.3
"      4702",492.17
"      4703",492.17
"      4710",566.93
"      4719",492.17
"      4721",492.17
"      4726",529.55
"      4731",492.17
"      4739",492.17
"      4740",492.17
"      4741",566.93
"      4742",685.3
"      4743",492.17
"      4746",492.17
"      4750",685.3
"      4755",492.17
"      4764",335.24
"      4766",335.24
"      4767",685.3
"      4768",566.93
"      4769",685.3
"      4771",492.17
"      4776",335.24
"      4778",529.55
"      4779",352.31
"      4780",492.17
"      4785",492.17
"      4789",492.17
"      4794",492.17
"      4807",492.17
"      4815",492.17
"      4817",492.17
"      4820",335.24
"      4823",335.24
"      4826",492.17
"      4839",335.24
"      4843",566.93
"      4844",335.24
"      4845",566.93
"      4846",492.17
"      4849",529.55
"      4850",492.17
"      4851",492.17
"      4860",335.24
"      4862",335.24
"      4864",335.24
"      4866",335.24
"      4868",492.17
"      4869",335.24
"      4872",685.3
"      4878",492.17
"      4879",335.24
"      4880",809.9
"      4881",335.24
"      4883",685.3
"      4886",492.17
"      4889",492.17
"      4893",492.17
"      4897",685.3
"      4908",492.17
"      4910",492.17
"      4914",335.24
"      4916",492.17
"      4918",492.17
"      4919",566.93
"      5033",492.17
"      5034",492.17
"      5035",492.17
"      5041",492.17
"      5042",492.17
"      5045",492.17
"      5051",529.55
"      5053",654.15
"      5055",330.32
"      5056",330.32
"      5057",330.32
"      5059",492.17
"      5060",492.17
"      5061",492.17
"      5065",330.32
"      5068",330.32
"      5072",492.17
"      5074",654.15
"      5076",492.17
"      5077",492.17
"      5081",492.17
"      5085",492.17
"      5086",492.17
"      5090",492.17
"      5094",654.15
"      5104",492.17
"      5105",492.17
"      5106",492.17
"      5107",492.17
"      5108",337.2
"      5110",330.32
"      5111",492.17
"      5114",529.55
"      5118",492.17
"      5119",492.17
"      5120",529.55
"      5128",330.32
"      5129",347.14
"      5134",566.93
"      5135",529.55
"      5137",492.17
"      5139",492.17
"      5140",566.93
"      5144",492.17
"      5145",1059.1
"      5147",529.55
"      5148",492.17
"      5150",330.32
"      5153",330.32
"      5155",402.96
"      5156",402.96
"      5159",362.96
"      5172",352.31
"      5173",352.31
"      5174",380.03
"      5176",510.86
"      5177",529.55
"      5179",402.96
"      5180",402.96
"      5181",402.96
"      5182",548.24
"      5183",548.24
"      5185",872.2
"      5187",510.86
"      5189",529.55
"      5190",510.86
"      5191",872.2
"      5192",635.46
"      5194",380.03
"      5195",610.54
"      5200",548.24
"      5201",510.86
"      5204",635.46
"      5205",809.9
"      5206",548.24
"      5207",510.86
"      5208",529.55
"      5209",529.55
"      5210",529.55
"      5211",548.24
"      5212",872.2
"      5214",529.55
"      5215",635.46
"      5220",635.46
"      5222",747.6
"      5223",402.96
"      5224",872.2
"      5226",585.62
"      5227",492.17
"      5230",872.2
"      5231",529.55
"      5235",635.46
"      5237",548.24
"      5238",492.17
"      5239",330.32
"      5241",337.2
"      5245",492.17
"      5247",1059.1
"      5248",492.17
"      5249",330.32
"      5250",654.15
"      5257",654.15
"      5260",654.15
"      5261",492.17
"      5264",492.17
"      5265",654.15
"      5266",330.32
"      5267",492.17
"      5268",492.17
"      5269",529.55
"      5270",492.17
"      5272",492.17
"      5275",529.55
"      5279",566.93
"      5280",654.15
"      5281",654.15
"      5283",492.17
"      5285",492.17
"      5286",330.32
"      5287",529.55
"      5288",492.17
"      5289",492.17
"      5290",492.17
"      5291",492.17
"      5292",566.93
"      5295",330.32
"      5297",492.17
"      5302",330.32
"      5303",492.17
"      5304",492.17
"      5305",492.17
"      5306",492.17
"      5311",492.17
"      5312",492.17
"      5314",566.93
"      5315",492.17
"      5316",492.17
"      5319",492.17
"      5321",330.32
"      5325",566.93
"      5327",492.17
"      5331",566.93
"      5333",330.32
"      5334",492.17
"      5335",330.32
"      5339",529.55
"      5343",492.17
"      5345",654.15
"      5346",492.17
"      5347",566.93
"      5351",566.93
"      5352",492.17
"      5355",492.17
"      5357",330.32
"      5359",492.17
"      5361",492.17
"      5362",492.17
"      5364",347.14
"      5365",492.17
"      5366",654.15
"      5369",492.17
"      5371",566.93
"      5372",492.17
"      5375",492.17
"      5380",492.17
"      5386",492.17
"      5388",566.93
"      5390",492.17
"      5391",492.17
"      5393",492.17
"      5394",492.17
"      5395",492.17
"      5396",654.15
"      5397",492.17
"      5398",347.14
"      5399",654.15
"      5403",778.75
"      5405",529.55
"      5407",330.32
"      5408",330.32
"      5410",492.17
"      5411",492.17
"      5412",778.75
"      5414",492.17
"      5416",566.93
"      5417",492.17
"      5418",492.17
"      5419",529.55
"      5420",347.14
"      5421",566.93
"      5422",492.17
"      5423",492.17
"      5424",492.17
"      5425",492.17
"      5427",330.32
"      5428",330.32
"      5429",492.17
"      5431",492.17
"      5432",330.32
"      5434",347.14
"      5444",492.17
"      5448",566.93
"      5458",330.32
"      5459",330.32
"      5469",492.17
"      5470",492.17
"      5471",566.93
"      5472",492.17
"      5473",654.15
"      5474",492.17
"      5475",529.55
"      5476",492.17
"      5477",492.17
"      5478",492.17
"      5483",492.17
"      5484",330.32
"      5486",492.17
"      5488",566.93
"      5494",330.32
"      5495",330.32
"      5496",492.17
"      5497",492.17
"      5500",492.17
"      5501",492.17
"      5503",492.17
"      5514",529.55
"      5515",492.17
"      5516",330.32
"      5517",492.17
"      5519",330.32
"      5520",492.17
"      5521",492.17
"      5522",566.93
"      5526",492.17
"      5528",330.32
"      5529",492.17
"      5531",492.17
"      5532",492.17
"      5536",566.93
"      5537",566.93
"      5538",330.32
"      5541",492.17
"      5542",330.32
"      5549",492.17
"      5550",492.17
"      5554",492.17
"      5556",492.17
"      5557",492.17
"      5559",330.32
"      5560",492.17
"      5563",347.14
"      5564",330.32
"      5566",654.15
"      5567",492.17
"      5568",529.55
"      5570",417.41
"      5571",492.17
"      5576",492.17
"      5578",492.17
"      5580",330.32
"      5582",347.14
"      5586",330.32
"      5588",1059.1
"      5590",654.15
"      5591",492.17
"      5592",654.15
"      5593",492.17
"      5594",347.14
"      5596",330.32
"      5599",654.15
"      5602",492.17
"      5603",654.15
"      5605",347.14
"      5606",566.93
"      5608",492.17
"      5609",330.32
"      5610",492.17
"      5611",380.03
"      5612",347.14
"      5613",492.17
"      5614",347.14
"      5615",566.93
"      5616",566.93
"      5617",510.86
"      5619",647.5
"      5622",529.55
"      5624",566.93
"      5625",67.17
